month,division,line,day_type,period,num_timepoints_passing_wait _assessment,num_sched_timepoints,wait assessment
2019-04-01,A DIVISION,1,1,offpeak,22364,27463,81.433201
2019-04-01,A DIVISION,1,1,peak,13426,17798,75.4354422
2019-04-01,A DIVISION,1,2,offpeak,5014,5730,87.504363
2019-04-01,A DIVISION,1,2,peak,2450,2773,88.3519654
2019-04-01,A DIVISION,2,1,offpeak,22230,30381,73.1707317
2019-04-01,A DIVISION,2,1,peak,13778,19228,71.6559185
2019-04-01,A DIVISION,2,2,offpeak,6226,8422,73.9254334
2019-04-01,A DIVISION,2,2,peak,3165,4338,72.9598893
2019-04-01,A DIVISION,3,1,offpeak,18520,23997,77.1763137
2019-04-01,A DIVISION,3,1,peak,11898,15688,75.8414074
2019-04-01,A DIVISION,3,2,offpeak,5040,6161,81.8049018
2019-04-01,A DIVISION,3,2,peak,2591,3051,84.9229761
2019-04-01,A DIVISION,4,1,offpeak,24921,33087,75.3196119
2019-04-01,A DIVISION,4,1,peak,16432,23964,68.5695209
2019-04-01,A DIVISION,4,2,offpeak,6981,8706,80.1860786
2019-04-01,A DIVISION,4,2,peak,3679,4668,78.8131962
2019-04-01,A DIVISION,5,1,offpeak,18892,25815,73.1822584
2019-04-01,A DIVISION,5,1,peak,14026,20631,67.985071
2019-04-01,A DIVISION,5,2,offpeak,3147,3735,84.2570281
2019-04-01,A DIVISION,5,2,peak,1659,1970,84.213198
2019-04-01,A DIVISION,6,1,offpeak,23888,31202,76.5591949
2019-04-01,A DIVISION,6,1,peak,14968,20896,71.6309342
2019-04-01,A DIVISION,6,2,offpeak,5146,6299,81.6955072
2019-04-01,A DIVISION,6,2,peak,2765,3279,84.3244892
2019-04-01,A DIVISION,7,1,offpeak,16079,21115,76.1496566
2019-04-01,A DIVISION,7,1,peak,11852,16591,71.4363209
2019-04-01,A DIVISION,7,2,offpeak,3667,4354,84.2214056
2019-04-01,A DIVISION,7,2,peak,2141,2608,82.0935583
2019-04-01,A DIVISION,S 42nd,1,offpeak,6801,6882,98.8230166
2019-04-01,A DIVISION,S 42nd,1,peak,5995,6402,93.6426117
2019-04-01,A DIVISION,S 42nd,2,offpeak,1684,1704,98.8262911
2019-04-01,A DIVISION,S 42nd,2,peak,980,992,98.7903226
2019-04-01,B DIVISION,A,1,offpeak,15981,22014,72.5947125
2019-04-01,B DIVISION,A,1,peak,10883,15997,68.0315059
2019-04-01,B DIVISION,A,2,offpeak,4759,6357,74.8623565
2019-04-01,B DIVISION,A,2,peak,2455,3309,74.1915987
2019-04-01,B DIVISION,B,1,offpeak,7701,9767,78.8471383
2019-04-01,B DIVISION,B,1,peak,6302,8660,72.7713626
2019-04-01,B DIVISION,C,1,offpeak,9768,12316,79.3114648
2019-04-01,B DIVISION,C,1,peak,6185,8135,76.0295022
2019-04-01,B DIVISION,C,2,offpeak,3176,4061,78.2073381
2019-04-01,B DIVISION,C,2,peak,1819,2280,79.7807018
2019-04-01,B DIVISION,D,1,offpeak,11241,14993,74.9749883
2019-04-01,B DIVISION,D,1,peak,7180,9899,72.532579
2019-04-01,B DIVISION,D,2,offpeak,3517,4515,77.8959025
2019-04-01,B DIVISION,D,2,peak,1797,2273,79.058513
2019-04-01,B DIVISION,E,1,offpeak,13406,18589,72.1179192
2019-04-01,B DIVISION,E,1,peak,9375,13225,70.8884688
2019-04-01,B DIVISION,E,2,offpeak,2108,2507,84.0845632
2019-04-01,B DIVISION,E,2,peak,1019,1266,80.4897314
2019-04-01,B DIVISION,F,1,offpeak,21486,29552,72.705739
2019-04-01,B DIVISION,F,1,peak,15274,21388,71.4138769
2019-04-01,B DIVISION,F,2,offpeak,4461,5782,77.1532342
2019-04-01,B DIVISION,F,2,peak,2169,2878,75.3648367
2019-04-01,B DIVISION,G,1,offpeak,10153,12374,82.0510748
2019-04-01,B DIVISION,G,1,peak,6351,7906,80.3313939
2019-04-01,B DIVISION,G,2,offpeak,2072,2412,85.9038143
2019-04-01,B DIVISION,G,2,peak,1084,1269,85.4215918
2019-04-01,B DIVISION,JZ,1,offpeak,9935,12008,82.736509
2019-04-01,B DIVISION,JZ,1,peak,6565,8644,75.9486349
2019-04-01,B DIVISION,JZ,2,offpeak,2828,3276,86.3247863
2019-04-01,B DIVISION,JZ,2,peak,1477,1748,84.4965675
2019-04-01,B DIVISION,L,1,offpeak,16245,20897,77.7384314
2019-04-01,B DIVISION,L,1,peak,11924,15910,74.9465745
2019-04-01,B DIVISION,L,2,offpeak,4848,5839,83.0279157
2019-04-01,B DIVISION,L,2,peak,2404,2824,85.1274788
2019-04-01,B DIVISION,M,1,offpeak,12313,15388,80.0168963
2019-04-01,B DIVISION,M,1,peak,8612,11570,74.4338807
2019-04-01,B DIVISION,M,2,offpeak,1191,1605,74.2056075
2019-04-01,B DIVISION,M,2,peak,578,810,71.3580247
2019-04-01,B DIVISION,N,1,offpeak,13107,17648,74.269039
2019-04-01,B DIVISION,N,1,peak,8231,11622,70.8225779
2019-04-01,B DIVISION,N,2,offpeak,3956,5122,77.2354549
2019-04-01,B DIVISION,N,2,peak,1934,2507,77.1439968
2019-04-01,B DIVISION,Q,1,offpeak,11157,14457,77.1736875
2019-04-01,B DIVISION,Q,1,peak,6627,8630,76.7902665
2019-04-01,B DIVISION,Q,2,offpeak,3710,4441,83.5397433
2019-04-01,B DIVISION,Q,2,peak,1919,2292,83.7260035
2019-04-01,B DIVISION,R,1,offpeak,15743,21129,74.5089687
2019-04-01,B DIVISION,R,1,peak,10251,14562,70.3955501
2019-04-01,B DIVISION,R,2,offpeak,4860,6263,77.5985949
2019-04-01,B DIVISION,R,2,peak,2569,3300,77.8484848
2019-04-01,B DIVISION,S Fkln,1,offpeak,1984,2005,98.9526185
2019-04-01,B DIVISION,S Fkln,1,peak,1100,1108,99.2779783
2019-04-01,B DIVISION,S Fkln,2,offpeak,729,750,97.2
2019-04-01,B DIVISION,S Fkln,2,peak,416,429,96.969697
2019-04-01,B DIVISION,S Rock,1,offpeak,1820,1915,95.0391645
2019-04-01,B DIVISION,S Rock,1,peak,921,965,95.4404145
2019-04-01,B DIVISION,S Rock,2,offpeak,568,577,98.440208
2019-04-01,B DIVISION,S Rock,2,peak,302,308,98.0519481
2019-04-01,B DIVISION,W,1,offpeak,4700,6096,77.0997375
2019-04-01,B DIVISION,W,1,peak,4528,6223,72.7623333
2019-05-01,A DIVISION,1,1,offpeak,22130,27323,80.9940343
2019-05-01,A DIVISION,1,1,peak,13617,17798,76.5085965
2019-05-01,A DIVISION,1,2,offpeak,5658,6385,88.6139389
2019-05-01,A DIVISION,1,2,peak,2756,3093,89.1044294
2019-05-01,A DIVISION,2,1,offpeak,21357,30373,70.315741
2019-05-01,A DIVISION,2,1,peak,13458,19228,69.9916788
2019-05-01,A DIVISION,2,2,offpeak,5499,7549,72.8440853
2019-05-01,A DIVISION,2,2,peak,2903,3887,74.6848469
2019-05-01,A DIVISION,3,1,offpeak,18324,24211,75.6846062
2019-05-01,A DIVISION,3,1,peak,11465,15686,73.0906541
2019-05-01,A DIVISION,3,2,offpeak,3775,4501,83.8702511
2019-05-01,A DIVISION,3,2,peak,1892,2232,84.7670251
2019-05-01,A DIVISION,4,1,offpeak,24684,32838,75.1690115
2019-05-01,A DIVISION,4,1,peak,16375,23958,68.348777
2019-05-01,A DIVISION,4,2,offpeak,7167,9516,75.3152585
2019-05-01,A DIVISION,4,2,peak,3798,5084,74.7049567
2019-05-01,A DIVISION,5,1,offpeak,18012,24921,72.2763934
2019-05-01,A DIVISION,5,1,peak,14106,20564,68.595604
2019-05-01,A DIVISION,5,2,offpeak,4189,5079,82.4768655
2019-05-01,A DIVISION,5,2,peak,2299,2704,85.0221893
2019-05-01,A DIVISION,6,1,offpeak,23588,31032,76.0118587
2019-05-01,A DIVISION,6,1,peak,14702,20898,70.3512298
2019-05-01,A DIVISION,6,2,offpeak,5071,5958,85.1124538
2019-05-01,A DIVISION,6,2,peak,2728,3099,88.0283963
2019-05-01,A DIVISION,7,1,offpeak,16708,21427,77.9763849
2019-05-01,A DIVISION,7,1,peak,12938,17443,74.1730207
2019-05-01,A DIVISION,7,2,offpeak,3788,4522,83.7682441
2019-05-01,A DIVISION,7,2,peak,2196,2705,81.1829945
2019-05-01,A DIVISION,S 42nd,1,offpeak,6690,6868,97.4082702
2019-05-01,A DIVISION,S 42nd,1,peak,5848,6402,91.3464542
2019-05-01,A DIVISION,S 42nd,2,offpeak,1704,1704,100
2019-05-01,A DIVISION,S 42nd,2,peak,989,992,99.6975806
2019-05-01,B DIVISION,A,1,offpeak,15630,21789,71.7334435
2019-05-01,B DIVISION,A,1,peak,10835,15837,68.4157353
2019-05-01,B DIVISION,A,2,offpeak,5177,6473,79.9783717
2019-05-01,B DIVISION,A,2,peak,2651,3403,77.9018513
2019-05-01,B DIVISION,B,1,offpeak,7336,9532,76.9618128
2019-05-01,B DIVISION,B,1,peak,6170,8651,71.3212345
2019-05-01,B DIVISION,C,1,offpeak,10184,13061,77.9725902
2019-05-01,B DIVISION,C,1,peak,6204,8151,76.1133603
2019-05-01,B DIVISION,C,2,offpeak,3568,4327,82.4589785
2019-05-01,B DIVISION,C,2,peak,1908,2366,80.6424345
2019-05-01,B DIVISION,D,1,offpeak,11488,15515,74.0444731
2019-05-01,B DIVISION,D,1,peak,7197,9927,72.4992445
2019-05-01,B DIVISION,D,2,offpeak,3649,4498,81.1249444
2019-05-01,B DIVISION,D,2,peak,1897,2280,83.2017544
2019-05-01,B DIVISION,E,1,offpeak,13913,18821,73.9227459
2019-05-01,B DIVISION,E,1,peak,9269,13199,70.225017
2019-05-01,B DIVISION,E,2,offpeak,3147,3630,86.6942149
2019-05-01,B DIVISION,E,2,peak,1577,1819,86.6959868
2019-05-01,B DIVISION,F,1,offpeak,22882,31350,72.9888357
2019-05-01,B DIVISION,F,1,peak,15190,21382,71.0410626
2019-05-01,B DIVISION,F,2,offpeak,5177,6334,81.7335017
2019-05-01,B DIVISION,F,2,peak,2549,3188,79.9560853
2019-05-01,B DIVISION,G,1,offpeak,10887,13751,79.1724238
2019-05-01,B DIVISION,G,1,peak,6103,7890,77.3510773
2019-05-01,B DIVISION,G,2,offpeak,3905,4616,84.5970537
2019-05-01,B DIVISION,G,2,peak,2010,2428,82.7841845
2019-05-01,B DIVISION,JZ,1,offpeak,9841,12086,81.424789
2019-05-01,B DIVISION,JZ,1,peak,6536,8649,75.56943
2019-05-01,B DIVISION,JZ,2,offpeak,2748,3037,90.4840303
2019-05-01,B DIVISION,JZ,2,peak,1467,1618,90.6674907
2019-05-01,B DIVISION,L,1,offpeak,15498,19396,79.9030728
2019-05-01,B DIVISION,L,1,peak,11677,15943,73.2421752
2019-05-01,B DIVISION,L,2,offpeak,2921,3111,93.892639
2019-05-01,B DIVISION,L,2,peak,1465,1584,92.4873737
2019-05-01,B DIVISION,M,1,offpeak,13824,17832,77.5235532
2019-05-01,B DIVISION,M,1,peak,8372,11547,72.5036806
2019-05-01,B DIVISION,M,2,offpeak,3303,4295,76.903376
2019-05-01,B DIVISION,M,2,peak,1722,2157,79.8331015
2019-05-01,B DIVISION,N,1,offpeak,13536,17765,76.194765
2019-05-01,B DIVISION,N,1,peak,8307,11604,71.5873837
2019-05-01,B DIVISION,N,2,offpeak,4388,5487,79.9708402
2019-05-01,B DIVISION,N,2,peak,2101,2672,78.6302395
2019-05-01,B DIVISION,Q,1,offpeak,11565,14912,77.5549893
2019-05-01,B DIVISION,Q,1,peak,6809,8809,77.2959473
2019-05-01,B DIVISION,Q,2,offpeak,3708,4594,80.7139747
2019-05-01,B DIVISION,Q,2,peak,1925,2356,81.7062818
2019-05-01,B DIVISION,R,1,offpeak,15850,20959,75.623837
2019-05-01,B DIVISION,R,1,peak,10448,14571,71.7040697
2019-05-01,B DIVISION,R,2,offpeak,5003,6191,80.8108545
2019-05-01,B DIVISION,R,2,peak,2572,3248,79.1871921
2019-05-01,B DIVISION,S Fkln,1,offpeak,1992,2019,98.6627043
2019-05-01,B DIVISION,S Fkln,1,peak,1236,1246,99.1974318
2019-05-01,B DIVISION,S Fkln,2,offpeak,489,490,99.7959184
2019-05-01,B DIVISION,S Fkln,2,peak,267,270,98.8888889
2019-05-01,B DIVISION,S Rock,1,offpeak,1390,1483,93.7289278
2019-05-01,B DIVISION,S Rock,1,peak,862,926,93.0885529
2019-05-01,B DIVISION,S Rock,2,offpeak,405,429,94.4055944
2019-05-01,B DIVISION,S Rock,2,peak,226,233,96.9957082
2019-05-01,B DIVISION,W,1,offpeak,6921,9023,76.7039787
2019-05-01,B DIVISION,W,1,peak,4704,6431,73.1457005
2019-06-01,A DIVISION,1,1,offpeak,17762,22707,78.2225745
2019-06-01,A DIVISION,1,1,peak,12370,16180,76.4524104
2019-06-01,A DIVISION,1,2,offpeak,5907,6575,89.8403042
2019-06-01,A DIVISION,1,2,peak,2981,3162,94.2757748
2019-06-01,A DIVISION,2,1,offpeak,19544,27509,71.0458395
2019-06-01,A DIVISION,2,1,peak,12473,17480,71.3558352
2019-06-01,A DIVISION,2,2,offpeak,7982,10657,74.8991273
2019-06-01,A DIVISION,2,2,peak,4175,5517,75.6751858
2019-06-01,A DIVISION,3,1,offpeak,16628,21821,76.2018239
2019-06-01,A DIVISION,3,1,peak,10543,14260,73.9340813
2019-06-01,A DIVISION,3,2,offpeak,6222,7454,83.4719614
2019-06-01,A DIVISION,3,2,peak,3145,3710,84.7708895
2019-06-01,A DIVISION,4,1,offpeak,22646,30049,75.3635728
2019-06-01,A DIVISION,4,1,peak,14706,21759,67.5858266
2019-06-01,A DIVISION,4,2,offpeak,8969,11795,76.0406952
2019-06-01,A DIVISION,4,2,peak,4786,6380,75.015674
2019-06-01,A DIVISION,5,1,offpeak,15651,22186,70.5444875
2019-06-01,A DIVISION,5,1,peak,12648,18757,67.4308258
2019-06-01,A DIVISION,5,2,offpeak,3409,3950,86.3037975
2019-06-01,A DIVISION,5,2,peak,1836,2105,87.2209026
2019-06-01,A DIVISION,6,1,offpeak,21552,28050,76.8342246
2019-06-01,A DIVISION,6,1,peak,13937,18987,73.4028546
2019-06-01,A DIVISION,6,2,offpeak,6543,7893,82.8962372
2019-06-01,A DIVISION,6,2,peak,3544,4110,86.2287105
2019-06-01,A DIVISION,7,1,offpeak,15409,19576,78.7137311
2019-06-01,A DIVISION,7,1,peak,11938,15892,75.119557
2019-06-01,A DIVISION,7,2,offpeak,5333,6205,85.9468171
2019-06-01,A DIVISION,7,2,peak,3235,3867,83.6565813
2019-06-01,A DIVISION,S 42nd,1,offpeak,6159,6258,98.4180249
2019-06-01,A DIVISION,S 42nd,1,peak,5344,5820,91.8213058
2019-06-01,A DIVISION,S 42nd,2,offpeak,2136,2154,99.1643454
2019-06-01,A DIVISION,S 42nd,2,peak,1267,1276,99.2946708
2019-06-01,B DIVISION,A,1,offpeak,14341,20027,71.6083288
2019-06-01,B DIVISION,A,1,peak,9881,14490,68.1918565
2019-06-01,B DIVISION,A,2,offpeak,5833,7931,73.5468415
2019-06-01,B DIVISION,A,2,peak,2984,4155,71.8170878
2019-06-01,B DIVISION,B,1,offpeak,6658,8407,79.1959082
2019-06-01,B DIVISION,B,1,peak,5652,7859,71.9175468
2019-06-01,B DIVISION,C,1,offpeak,9004,11879,75.7976261
2019-06-01,B DIVISION,C,1,peak,5730,7408,77.3488121
2019-06-01,B DIVISION,C,2,offpeak,4131,5126,80.5891533
2019-06-01,B DIVISION,C,2,peak,2314,2829,81.7956875
2019-06-01,B DIVISION,D,1,offpeak,10659,14054,75.8431763
2019-06-01,B DIVISION,D,1,peak,6663,8982,74.1816967
2019-06-01,B DIVISION,D,2,offpeak,4443,5512,80.6059507
2019-06-01,B DIVISION,D,2,peak,2259,2739,82.475356
2019-06-01,B DIVISION,E,1,offpeak,12672,17151,73.8849047
2019-06-01,B DIVISION,E,1,peak,8252,11976,68.9044756
2019-06-01,B DIVISION,E,2,offpeak,3640,4330,84.0646651
2019-06-01,B DIVISION,E,2,peak,1755,2147,81.7419655
2019-06-01,B DIVISION,F,1,offpeak,20670,28505,72.5135941
2019-06-01,B DIVISION,F,1,peak,13855,19434,71.29258
2019-06-01,B DIVISION,F,2,offpeak,6076,7872,77.1849593
2019-06-01,B DIVISION,F,2,peak,2993,3936,76.0416667
2019-06-01,B DIVISION,G,1,offpeak,10286,12551,81.9536292
2019-06-01,B DIVISION,G,1,peak,5674,7220,78.5872576
2019-06-01,B DIVISION,G,2,offpeak,4849,5632,86.0973011
2019-06-01,B DIVISION,G,2,peak,2493,2942,84.7382733
2019-06-01,B DIVISION,JZ,1,offpeak,9332,10965,85.1071591
2019-06-01,B DIVISION,JZ,1,peak,6145,7864,78.1408952
2019-06-01,B DIVISION,JZ,2,offpeak,3933,4565,86.1555312
2019-06-01,B DIVISION,JZ,2,peak,2107,2417,87.1741829
2019-06-01,B DIVISION,L,1,offpeak,14130,17363,81.3799459
2019-06-01,B DIVISION,L,1,peak,11038,14480,76.2292818
2019-06-01,B DIVISION,L,2,offpeak,4624,5359,86.2847546
2019-06-01,B DIVISION,L,2,peak,2430,2731,88.9783962
2019-06-01,B DIVISION,M,1,offpeak,12630,16099,78.4520778
2019-06-01,B DIVISION,M,1,peak,7717,10542,73.2024284
2019-06-01,B DIVISION,M,2,offpeak,3678,4757,77.3176372
2019-06-01,B DIVISION,M,2,peak,1948,2390,81.5062762
2019-06-01,B DIVISION,N,1,offpeak,12579,16186,77.7153095
2019-06-01,B DIVISION,N,1,peak,7527,10552,71.3324488
2019-06-01,B DIVISION,N,2,offpeak,5198,6530,79.6018377
2019-06-01,B DIVISION,N,2,peak,2513,3170,79.2744479
2019-06-01,B DIVISION,Q,1,offpeak,10603,13613,77.8887828
2019-06-01,B DIVISION,Q,1,peak,6105,8049,75.8479314
2019-06-01,B DIVISION,Q,2,offpeak,4884,5959,81.9600604
2019-06-01,B DIVISION,Q,2,peak,2593,3044,85.1839685
2019-06-01,B DIVISION,R,1,offpeak,14416,19214,75.028625
2019-06-01,B DIVISION,R,1,peak,9170,13351,68.6839937
2019-06-01,B DIVISION,R,2,offpeak,5842,7554,77.3365105
2019-06-01,B DIVISION,R,2,peak,3027,3999,75.6939235
2019-06-01,B DIVISION,S Fkln,1,offpeak,2028,2067,98.1132075
2019-06-01,B DIVISION,S Fkln,1,peak,1133,1143,99.1251094
2019-06-01,B DIVISION,S Fkln,2,offpeak,661,667,99.1004498
2019-06-01,B DIVISION,S Fkln,2,peak,356,361,98.6149584
2019-06-01,B DIVISION,S Rock,1,offpeak,1645,1736,94.7580645
2019-06-01,B DIVISION,S Rock,1,peak,823,866,95.034642
2019-06-01,B DIVISION,S Rock,2,offpeak,686,728,94.2307692
2019-06-01,B DIVISION,S Rock,2,peak,374,396,94.4444444
2019-06-01,B DIVISION,W,1,offpeak,5332,6634,80.3738318
2019-06-01,B DIVISION,W,1,peak,4129,5671,72.8090284
2019-07-01,A DIVISION,1,1,offpeak,21809,27101,80.4730453
2019-07-01,A DIVISION,1,1,peak,13255,17760,74.634009
2019-07-01,A DIVISION,1,2,offpeak,4703,5358,87.7752893
2019-07-01,A DIVISION,1,2,peak,2390,2611,91.53581
2019-07-01,A DIVISION,2,1,offpeak,19834,28549,69.4735367
2019-07-01,A DIVISION,2,1,peak,13261,19122,69.3494404
2019-07-01,A DIVISION,2,2,offpeak,4806,6824,70.4279015
2019-07-01,A DIVISION,2,2,peak,2662,3627,73.3939895
2019-07-01,A DIVISION,3,1,offpeak,16686,22744,73.3644038
2019-07-01,A DIVISION,3,1,peak,11434,15506,73.7391977
2019-07-01,A DIVISION,3,2,offpeak,2228,3049,73.0731387
2019-07-01,A DIVISION,3,2,peak,1314,1551,84.7195358
2019-07-01,A DIVISION,4,1,offpeak,23317,32074,72.697512
2019-07-01,A DIVISION,4,1,peak,15582,23831,65.3854223
2019-07-01,A DIVISION,4,2,offpeak,6738,9301,72.4438232
2019-07-01,A DIVISION,4,2,peak,3703,5079,72.9080528
2019-07-01,A DIVISION,5,1,offpeak,17070,24481,69.7275438
2019-07-01,A DIVISION,5,1,peak,13564,20383,66.5456508
2019-07-01,A DIVISION,5,2,offpeak,2420,3374,71.7249555
2019-07-01,A DIVISION,5,2,peak,1373,1869,73.4617442
2019-07-01,A DIVISION,6,1,offpeak,24784,31394,78.9450213
2019-07-01,A DIVISION,6,1,peak,15176,20821,72.8879497
2019-07-01,A DIVISION,6,2,offpeak,4861,6081,79.9375103
2019-07-01,A DIVISION,6,2,peak,2702,3189,84.7287551
2019-07-01,A DIVISION,7,1,offpeak,15384,18937,81.2377885
2019-07-01,A DIVISION,7,1,peak,11809,15285,77.2587504
2019-07-01,A DIVISION,7,2,offpeak,3479,3930,88.524173
2019-07-01,A DIVISION,7,2,peak,2055,2428,84.6375618
2019-07-01,A DIVISION,S 42nd,1,offpeak,6457,6744,95.7443654
2019-07-01,A DIVISION,S 42nd,1,peak,5524,6340,87.1293375
2019-07-01,A DIVISION,S 42nd,2,offpeak,1620,1704,95.0704225
2019-07-01,A DIVISION,S 42nd,2,peak,983,992,99.0927419
2019-07-01,B DIVISION,A,1,offpeak,15524,22085,70.2920534
2019-07-01,B DIVISION,A,1,peak,10478,15900,65.8993711
2019-07-01,B DIVISION,A,2,offpeak,4473,6054,73.8850347
2019-07-01,B DIVISION,A,2,peak,2334,3247,71.881737
2019-07-01,B DIVISION,B,1,offpeak,7599,9573,79.3795049
2019-07-01,B DIVISION,B,1,peak,6178,8574,72.0550502
2019-07-01,B DIVISION,C,1,offpeak,9513,13003,73.16004
2019-07-01,B DIVISION,C,1,peak,6069,8174,74.2476144
2019-07-01,B DIVISION,C,2,offpeak,2885,3665,78.7175989
2019-07-01,B DIVISION,C,2,peak,1739,2180,79.7706422
2019-07-01,B DIVISION,D,1,offpeak,11791,15483,76.154492
2019-07-01,B DIVISION,D,1,peak,7252,9891,73.3191791
2019-07-01,B DIVISION,D,2,offpeak,3395,4529,74.9613601
2019-07-01,B DIVISION,D,2,peak,1803,2376,75.8838384
2019-07-01,B DIVISION,E,1,offpeak,13691,18668,73.3394043
2019-07-01,B DIVISION,E,1,peak,9357,13136,71.2317296
2019-07-01,B DIVISION,E,2,offpeak,2491,2898,85.9558316
2019-07-01,B DIVISION,E,2,peak,1311,1496,87.6336898
2019-07-01,B DIVISION,F,1,offpeak,22475,31200,72.0352564
2019-07-01,B DIVISION,F,1,peak,15162,21365,70.9665341
2019-07-01,B DIVISION,F,2,offpeak,4980,6229,79.9486274
2019-07-01,B DIVISION,F,2,peak,2461,3131,78.6010859
2019-07-01,B DIVISION,G,1,offpeak,11211,13790,81.2980421
2019-07-01,B DIVISION,G,1,peak,6305,7937,79.4380748
2019-07-01,B DIVISION,G,2,offpeak,3719,4712,78.926146
2019-07-01,B DIVISION,G,2,peak,2028,2474,81.9725141
2019-07-01,B DIVISION,JZ,1,offpeak,10283,12080,85.1241722
2019-07-01,B DIVISION,JZ,1,peak,6956,8663,80.2955096
2019-07-01,B DIVISION,JZ,2,offpeak,3289,3849,85.4507664
2019-07-01,B DIVISION,JZ,2,peak,1770,2084,84.9328215
2019-07-01,B DIVISION,L,1,offpeak,14833,18146,81.7425328
2019-07-01,B DIVISION,L,1,peak,12128,15892,76.3151271
2019-07-01,B DIVISION,L,2,offpeak,2177,2480,87.7822581
2019-07-01,B DIVISION,L,2,peak,1086,1256,86.4649682
2019-07-01,B DIVISION,M,1,offpeak,13822,17790,77.6953345
2019-07-01,B DIVISION,M,1,peak,8630,11592,74.4478951
2019-07-01,B DIVISION,M,2,offpeak,3075,4151,74.0785353
2019-07-01,B DIVISION,M,2,peak,1620,2129,76.092062
2019-07-01,B DIVISION,N,1,offpeak,13613,17712,76.8574977
2019-07-01,B DIVISION,N,1,peak,8382,11585,72.3521795
2019-07-01,B DIVISION,N,2,offpeak,3764,4900,76.8163265
2019-07-01,B DIVISION,N,2,peak,1809,2396,75.5008347
2019-07-01,B DIVISION,Q,1,offpeak,11144,14452,77.1104345
2019-07-01,B DIVISION,Q,1,peak,6459,8571,75.3587679
2019-07-01,B DIVISION,Q,2,offpeak,3307,4414,74.9207068
2019-07-01,B DIVISION,Q,2,peak,1773,2316,76.5544041
2019-07-01,B DIVISION,R,1,offpeak,16047,20970,76.5236052
2019-07-01,B DIVISION,R,1,peak,10553,14679,71.8918182
2019-07-01,B DIVISION,R,2,offpeak,4609,5792,79.5752762
2019-07-01,B DIVISION,R,2,peak,2456,3094,79.3794441
2019-07-01,B DIVISION,S Fkln,1,offpeak,2454,2515,97.5745527
2019-07-01,B DIVISION,S Fkln,1,peak,1456,1476,98.6449864
2019-07-01,B DIVISION,S Fkln,2,offpeak,669,690,96.9565217
2019-07-01,B DIVISION,S Fkln,2,peak,375,378,99.2063492
2019-07-01,B DIVISION,S Rock,1,offpeak,1747,1886,92.6299046
2019-07-01,B DIVISION,S Rock,1,peak,925,966,95.7556936
2019-07-01,B DIVISION,S Rock,2,offpeak,497,543,91.5285451
2019-07-01,B DIVISION,S Rock,2,peak,266,287,92.6829268
2019-07-01,B DIVISION,W,1,offpeak,4854,5961,81.4292904
2019-07-01,B DIVISION,W,1,peak,4857,6199,78.351347
2019-08-01,A DIVISION,1,1,offpeak,22105,26829,82.3921876
2019-08-01,A DIVISION,1,1,peak,13956,17800,78.4044944
2019-08-01,A DIVISION,1,2,offpeak,4038,4704,85.8418367
2019-08-01,A DIVISION,1,2,peak,2070,2353,87.9728007
2019-08-01,A DIVISION,2,1,offpeak,20287,28054,72.3141085
2019-08-01,A DIVISION,2,1,peak,13613,19224,70.812526
2019-08-01,A DIVISION,2,2,offpeak,4750,6088,78.022339
2019-08-01,A DIVISION,2,2,peak,2602,3271,79.547539
2019-08-01,A DIVISION,3,1,offpeak,16070,21274,75.5382157
2019-08-01,A DIVISION,3,1,peak,11377,15686,72.5296443
2019-08-01,A DIVISION,4,1,offpeak,24394,32516,75.0215279
2019-08-01,A DIVISION,4,1,peak,16338,23961,68.1858019
2019-08-01,A DIVISION,4,2,offpeak,7994,10533,75.8948068
2019-08-01,A DIVISION,4,2,peak,4317,5796,74.4824017
2019-08-01,A DIVISION,5,1,offpeak,17954,24971,71.8994033
2019-08-01,A DIVISION,5,1,peak,14463,20626,70.1202366
2019-08-01,A DIVISION,5,2,offpeak,2794,3259,85.7318196
2019-08-01,A DIVISION,5,2,peak,1487,1686,88.1969158
2019-08-01,A DIVISION,6,1,offpeak,24854,30946,80.3140955
2019-08-01,A DIVISION,6,1,peak,16089,20898,76.9882285
2019-08-01,A DIVISION,6,2,offpeak,5918,6849,86.4067747
2019-08-01,A DIVISION,6,2,peak,3167,3584,88.3649554
2019-08-01,A DIVISION,7,1,offpeak,17412,21500,80.9860465
2019-08-01,A DIVISION,7,1,peak,13258,17406,76.1691371
2019-08-01,A DIVISION,7,2,offpeak,4571,5370,85.1210428
2019-08-01,A DIVISION,7,2,peak,2844,3425,83.0364964
2019-08-01,A DIVISION,S 42nd,1,offpeak,6582,6781,97.0653296
2019-08-01,A DIVISION,S 42nd,1,peak,5011,5482,91.4082452
2019-08-01,A DIVISION,S 42nd,2,offpeak,1884,1930,97.6165803
2019-08-01,A DIVISION,S 42nd,2,peak,1109,1132,97.9681979
2019-08-01,B DIVISION,A,1,offpeak,16159,22253,72.6149283
2019-08-01,B DIVISION,A,1,peak,11240,16100,69.8136646
2019-08-01,B DIVISION,A,2,offpeak,5490,7465,73.5432016
2019-08-01,B DIVISION,A,2,peak,2934,3908,75.0767656
2019-08-01,B DIVISION,B,1,offpeak,7954,9958,79.875477
2019-08-01,B DIVISION,B,1,peak,6501,8651,75.1473818
2019-08-01,B DIVISION,C,1,offpeak,9946,13063,76.1387124
2019-08-01,B DIVISION,C,1,peak,6254,8211,76.1661186
