month,borough,day_type,trip_type,route_id,period,number_of_trips_passing_wait,number_of_scheduled_trips,wait_assessment
2025-01-01,Queens,2,LCL/LTD,Q40,Peak,319,362,0.881215
2025-01-01,Queens,1,LCL/LTD,Q41,Off-Peak,6423,7937,0.809248
2025-01-01,Queens,1,LCL/LTD,Q41,Peak,3280,5247,0.625119
2025-01-01,Queens,2,LCL/LTD,Q41,Off-Peak,1106,1453,0.761184
2025-01-01,Queens,2,LCL/LTD,Q41,Peak,485,672,0.721726
2025-01-01,Queens,1,LCL/LTD,Q42,Off-Peak,1468,1629,0.901166
2025-01-01,Queens,1,LCL/LTD,Q42,Peak,949,1253,0.757382
2025-01-01,Queens,1,LCL/LTD,Q43,Off-Peak,8895,10771,0.825829
2025-01-01,Queens,1,LCL/LTD,Q43,Peak,3599,4685,0.768196
2025-01-01,Queens,2,LCL/LTD,Q43,Off-Peak,2050,2472,0.829288
2025-01-01,Queens,2,LCL/LTD,Q43,Peak,840,1016,0.826772
2025-01-01,Queens,1,SBS,Q44+,Off-Peak,7693,8797,0.874503
2025-01-01,Queens,1,SBS,Q44+,Peak,2660,3407,0.780746
2025-01-01,Queens,2,SBS,Q44+,Off-Peak,1807,2288,0.789773
2025-01-01,Queens,2,SBS,Q44+,Peak,648,843,0.768683
2025-01-01,Queens,1,LCL/LTD,Q46,Off-Peak,15711,16840,0.932957
2025-01-01,Queens,1,LCL/LTD,Q46,Peak,8538,9978,0.855683
2025-01-01,Queens,2,LCL/LTD,Q46,Off-Peak,3222,3507,0.918734
2025-01-01,Queens,2,LCL/LTD,Q46,Peak,1193,1361,0.876561
2025-01-01,Queens,1,LCL/LTD,Q47,Off-Peak,7664,9006,0.850988
2025-01-01,Queens,1,LCL/LTD,Q47,Peak,4464,6185,0.721746
2025-01-01,Queens,2,LCL/LTD,Q47,Off-Peak,1066,1258,0.847377
2025-01-01,Queens,2,LCL/LTD,Q47,Peak,403,530,0.760377
2025-01-01,Queens,1,LCL/LTD,Q48,Off-Peak,2540,3136,0.809949
2025-01-01,Queens,1,LCL/LTD,Q48,Peak,989,1409,0.701916
2025-01-01,Queens,2,LCL/LTD,Q48,Off-Peak,747,904,0.826327
2025-01-01,Queens,2,LCL/LTD,Q48,Peak,301,367,0.820163
2025-01-01,Queens,1,LCL/LTD,Q49,Off-Peak,2424,2773,0.874144
2025-01-01,Queens,1,LCL/LTD,Q49,Peak,1229,1653,0.743497
2025-01-01,Queens,2,LCL/LTD,Q49,Off-Peak,568,649,0.875193
2025-01-01,Queens,2,LCL/LTD,Q49,Peak,207,250,0.828
2025-01-01,Queens,1,LCL/LTD,Q5,Off-Peak,28782,34220,0.841087
2025-01-01,Queens,1,LCL/LTD,Q5,Peak,11754,15768,0.745434
2025-01-01,Queens,2,LCL/LTD,Q5,Off-Peak,5560,6644,0.836845
2025-01-01,Queens,2,LCL/LTD,Q5,Peak,2133,2664,0.800676
2025-01-01,Queens,1,LCL/LTD,Q50,Off-Peak,3472,3902,0.8898
2025-01-01,Queens,1,LCL/LTD,Q50,Peak,2239,2918,0.767306
2025-01-01,Queens,2,LCL/LTD,Q50,Off-Peak,597,644,0.927019
2025-01-01,Queens,2,LCL/LTD,Q50,Peak,258,283,0.911661
2025-01-01,Queens,1,SBS,Q52+,Off-Peak,1164,1500,0.776
2025-01-01,Queens,1,SBS,Q52+,Peak,517,740,0.698649
2025-01-01,Queens,2,SBS,Q52+,Off-Peak,338,391,0.86445
2025-01-01,Queens,2,SBS,Q52+,Peak,135,159,0.849057
2025-01-01,Queens,1,SBS,Q53+,Off-Peak,4644,5569,0.833902
2025-01-01,Queens,1,SBS,Q53+,Peak,1956,2592,0.75463
2025-01-01,Queens,2,SBS,Q53+,Off-Peak,1209,1472,0.821332
2025-01-01,Queens,2,SBS,Q53+,Peak,436,541,0.805915
2025-01-01,Queens,1,LCL/LTD,Q54,Off-Peak,17241,21980,0.784395
2025-01-01,Queens,1,LCL/LTD,Q54,Peak,6434,9661,0.665977
2025-01-01,Queens,2,LCL/LTD,Q54,Off-Peak,3594,5108,0.703602
2025-01-01,Queens,2,LCL/LTD,Q54,Peak,1286,1872,0.686966
2025-01-01,Queens,1,LCL/LTD,Q55,Off-Peak,8307,10294,0.806975
2025-01-01,Queens,1,LCL/LTD,Q55,Peak,3644,5114,0.712554
2025-01-01,Queens,2,LCL/LTD,Q55,Off-Peak,1989,2451,0.811506
2025-01-01,Queens,2,LCL/LTD,Q55,Peak,736,968,0.760331
2025-01-01,Queens,1,LCL/LTD,Q56,Off-Peak,9798,15391,0.636606
2025-01-01,Queens,1,LCL/LTD,Q56,Peak,4086,6963,0.586816
2025-01-01,Queens,2,LCL/LTD,Q56,Off-Peak,2409,3853,0.625227
2025-01-01,Queens,2,LCL/LTD,Q56,Peak,864,1381,0.625634
2025-01-01,Queens,1,LCL/LTD,Q58,Off-Peak,22243,29459,0.755049
2025-01-01,Queens,1,LCL/LTD,Q58,Peak,8662,13084,0.66203
2025-01-01,Queens,2,LCL/LTD,Q58,Off-Peak,5353,7312,0.732084
2025-01-01,Queens,2,LCL/LTD,Q58,Peak,2116,2945,0.718506
2025-01-01,Queens,1,LCL/LTD,Q59,Off-Peak,9049,11660,0.776072
2025-01-01,Queens,1,LCL/LTD,Q59,Peak,4324,6380,0.677743
2025-01-01,Queens,2,LCL/LTD,Q59,Off-Peak,2437,3405,0.715712
2025-01-01,Queens,2,LCL/LTD,Q59,Peak,1034,1451,0.712612
2025-01-01,Queens,1,LCL/LTD,Q6,Off-Peak,8849,11453,0.772636
2025-01-01,Queens,1,LCL/LTD,Q6,Peak,2802,5191,0.53978
2025-01-01,Queens,2,LCL/LTD,Q6,Off-Peak,2274,2788,0.815638
2025-01-01,Queens,2,LCL/LTD,Q6,Peak,866,1120,0.773214
2025-01-01,Queens,1,LCL/LTD,Q60,Off-Peak,16119,20955,0.76922
2025-01-01,Queens,1,LCL/LTD,Q60,Peak,5262,8209,0.641004
2025-01-01,Queens,2,LCL/LTD,Q60,Off-Peak,3885,5087,0.763711
2025-01-01,Queens,2,LCL/LTD,Q60,Peak,1353,1832,0.738537
2025-01-01,Queens,1,LCL/LTD,Q64,Off-Peak,8621,9038,0.953861
2025-01-01,Queens,1,LCL/LTD,Q64,Peak,4833,5548,0.871125
2025-01-01,Queens,2,LCL/LTD,Q64,Off-Peak,1310,1346,0.973254
2025-01-01,Queens,2,LCL/LTD,Q64,Peak,445,465,0.956989
2025-01-01,Queens,1,LCL/LTD,Q65,Off-Peak,11278,14486,0.778545
2025-01-01,Queens,1,LCL/LTD,Q65,Peak,6446,9262,0.695962
2025-01-01,Queens,2,LCL/LTD,Q65,Off-Peak,2609,3145,0.829571
2025-01-01,Queens,2,LCL/LTD,Q65,Peak,964,1276,0.755486
2025-01-01,Queens,1,LCL/LTD,Q66,Off-Peak,5311,6305,0.842347
2025-01-01,Queens,1,LCL/LTD,Q66,Peak,2547,3253,0.78297
2025-01-01,Queens,2,LCL/LTD,Q66,Off-Peak,1385,1654,0.837364
2025-01-01,Queens,2,LCL/LTD,Q66,Peak,505,639,0.790297
2025-01-01,Queens,1,LCL/LTD,Q67,Off-Peak,1987,2275,0.873407
2025-01-01,Queens,1,LCL/LTD,Q67,Peak,1191,1603,0.742982
2025-01-01,Queens,2,LCL/LTD,Q67,Off-Peak,224,240,0.933333
2025-01-01,Queens,2,LCL/LTD,Q67,Peak,85,90,0.944444
2025-01-01,Queens,1,LCL/LTD,Q69,Off-Peak,3331,3904,0.853227
2025-01-01,Queens,1,LCL/LTD,Q69,Peak,1712,2305,0.742733
2025-01-01,Queens,2,LCL/LTD,Q69,Off-Peak,926,1020,0.907843
2025-01-01,Queens,2,LCL/LTD,Q69,Peak,371,408,0.909314
2025-01-01,Queens,1,LCL/LTD,Q7,Off-Peak,5515,7428,0.742461
2025-01-01,Queens,1,LCL/LTD,Q7,Peak,2655,4399,0.603546
2025-01-01,Queens,2,LCL/LTD,Q7,Off-Peak,1252,1645,0.761094
2025-01-01,Queens,2,LCL/LTD,Q7,Peak,507,708,0.716102
2025-01-01,Queens,1,SBS,Q70+,Off-Peak,3904,4132,0.944821
2025-01-01,Queens,1,SBS,Q70+,Peak,1210,1432,0.844972
2025-01-01,Queens,2,SBS,Q70+,Off-Peak,1097,1185,0.925738
2025-01-01,Queens,2,SBS,Q70+,Peak,335,379,0.883905
2025-01-01,Queens,1,LCL/LTD,Q72,Off-Peak,5268,6336,0.831439
2025-01-01,Queens,1,LCL/LTD,Q72,Peak,2136,2929,0.729259
2025-01-01,Queens,2,LCL/LTD,Q72,Off-Peak,1028,1233,0.833739
2025-01-01,Queens,2,LCL/LTD,Q72,Peak,412,492,0.837398
2025-01-01,Queens,1,LCL/LTD,Q76,Off-Peak,9015,11158,0.80794
2025-01-01,Queens,1,LCL/LTD,Q76,Peak,5067,6936,0.730536
2025-01-01,Queens,2,LCL/LTD,Q76,Off-Peak,1731,2031,0.85229
2025-01-01,Queens,2,LCL/LTD,Q76,Peak,760,953,0.797482
2025-01-01,Queens,1,LCL/LTD,Q77,Off-Peak,7822,9925,0.788111
2025-01-01,Queens,1,LCL/LTD,Q77,Peak,4429,6095,0.726661
2025-01-01,Queens,2,LCL/LTD,Q77,Off-Peak,1120,1440,0.777778
2025-01-01,Queens,2,LCL/LTD,Q77,Peak,503,638,0.788401
2025-01-01,Queens,1,LCL/LTD,Q8,Off-Peak,7582,11394,0.665438
2025-01-01,Queens,1,LCL/LTD,Q8,Peak,3968,6590,0.602124
2025-01-01,Queens,2,LCL/LTD,Q8,Off-Peak,2169,2830,0.766431
2025-01-01,Queens,2,LCL/LTD,Q8,Peak,937,1341,0.698732
2025-01-01,Queens,1,LCL/LTD,Q83,Off-Peak,12463,14279,0.87282
2025-01-01,Queens,1,LCL/LTD,Q83,Peak,5521,7259,0.760573
2025-01-01,Queens,2,LCL/LTD,Q83,Off-Peak,2934,3296,0.89017
2025-01-01,Queens,2,LCL/LTD,Q83,Peak,1171,1349,0.86805
2025-01-01,Queens,1,LCL/LTD,Q84,Off-Peak,9791,11016,0.888798
2025-01-01,Queens,1,LCL/LTD,Q84,Peak,4306,5347,0.805311
2025-01-01,Queens,2,LCL/LTD,Q84,Off-Peak,1892,2115,0.894563
2025-01-01,Queens,2,LCL/LTD,Q84,Peak,815,947,0.860612
2025-01-01,Queens,1,LCL/LTD,Q85,Off-Peak,26695,31567,0.845662
2025-01-01,Queens,1,LCL/LTD,Q85,Peak,12451,16837,0.739502
2025-01-01,Queens,2,LCL/LTD,Q85,Off-Peak,5326,6190,0.86042
2025-01-01,Queens,2,LCL/LTD,Q85,Peak,2056,2428,0.846787
2025-01-01,Queens,1,LCL/LTD,Q88,Off-Peak,16019,19810,0.808632
2025-01-01,Queens,1,LCL/LTD,Q88,Peak,7629,10454,0.729769
2025-01-01,Queens,2,LCL/LTD,Q88,Off-Peak,3730,4198,0.888518
2025-01-01,Queens,2,LCL/LTD,Q88,Peak,1460,1705,0.856305
2025-01-01,Queens,1,LCL/LTD,Q9,Off-Peak,2859,3885,0.735907
2025-01-01,Queens,1,LCL/LTD,Q9,Peak,1316,2142,0.614379
2025-01-01,Queens,2,LCL/LTD,Q9,Off-Peak,734,852,0.861502
2025-01-01,Queens,2,LCL/LTD,Q9,Peak,310,384,0.807292
2025-01-01,Queens,1,EXP,QM1,Off-Peak,71,73,0.972603
2025-01-01,Queens,1,EXP,QM1,Peak,222,279,0.795699
2025-01-01,Queens,1,EXP,QM11,Off-Peak,88,110,0.8
2025-01-01,Queens,1,EXP,QM11,Peak,372,456,0.815789
2025-01-01,Queens,1,EXP,QM12,Off-Peak,88,91,0.967033
2025-01-01,Queens,1,EXP,QM12,Peak,355,451,0.78714
2025-01-01,Queens,1,EXP,QM15,Off-Peak,1905,2183,0.872652
2025-01-01,Queens,1,EXP,QM15,Peak,2015,2536,0.794558
2025-01-01,Queens,2,EXP,QM15,Off-Peak,116,135,0.859259
2025-01-01,Queens,2,EXP,QM15,Peak,56,64,0.875
2025-01-01,Queens,1,EXP,QM16,Off-Peak,557,599,0.929883
2025-01-01,Queens,1,EXP,QM16,Peak,608,826,0.736077
2025-01-01,Queens,1,EXP,QM17,Off-Peak,176,285,0.617544
2025-01-01,Queens,1,EXP,QM17,Peak,587,755,0.777483
2025-01-01,Queens,1,EXP,QM18,Off-Peak,2,2,1
2025-01-01,Queens,1,EXP,QM18,Peak,451,564,0.799645
2025-01-01,Queens,1,EXP,QM2,Off-Peak,1162,1288,0.902174
2025-01-01,Queens,1,EXP,QM2,Peak,599,806,0.743176
2025-01-01,Queens,2,EXP,QM2,Off-Peak,166,175,0.948571
2025-01-01,Queens,2,EXP,QM2,Peak,62,68,0.911765
2025-01-01,Queens,1,EXP,QM20,Off-Peak,1079,1198,0.900668
2025-01-01,Queens,1,EXP,QM20,Peak,908,1166,0.778731
2025-01-01,Queens,1,EXP,QM21,Off-Peak,81,89,0.910112
2025-01-01,Queens,1,EXP,QM21,Peak,141,176,0.801136
2025-01-01,Queens,1,EXP,QM24,Off-Peak,78,94,0.829787
2025-01-01,Queens,1,EXP,QM24,Peak,406,494,0.821862
2025-01-01,Queens,1,EXP,QM25,Off-Peak,102,105,0.971429
2025-01-01,Queens,1,EXP,QM25,Peak,340,404,0.841584
2025-01-01,Queens,1,EXP,QM31,Off-Peak,0,0,
2025-01-01,Queens,1,EXP,QM31,Peak,262,287,0.912892
2025-01-01,Queens,1,EXP,QM32,Off-Peak,35,36,0.972222
2025-01-01,Queens,1,EXP,QM32,Peak,454,562,0.807829
2025-01-01,Queens,1,EXP,QM34,Off-Peak,70,70,1
2025-01-01,Queens,1,EXP,QM34,Peak,516,587,0.879046
2025-01-01,Queens,1,EXP,QM35,Off-Peak,83,93,0.892473
2025-01-01,Queens,1,EXP,QM35,Peak,603,763,0.790301
2025-01-01,Queens,1,EXP,QM36,Off-Peak,16,17,0.941176
2025-01-01,Queens,1,EXP,QM36,Peak,204,234,0.871795
2025-01-01,Queens,1,EXP,QM42,Off-Peak,0,0,
2025-01-01,Queens,1,EXP,QM42,Peak,297,369,0.804878
2025-01-01,Queens,1,EXP,QM5,Off-Peak,1476,1677,0.880143
2025-01-01,Queens,1,EXP,QM5,Peak,827,1208,0.684603
2025-01-01,Queens,2,EXP,QM5,Off-Peak,237,283,0.837456
2025-01-01,Queens,2,EXP,QM5,Peak,100,126,0.793651
2025-01-01,Queens,1,EXP,QM6,Off-Peak,730,889,0.821147
2025-01-01,Queens,1,EXP,QM6,Peak,682,871,0.783008
2025-01-01,Queens,2,EXP,QM6,Off-Peak,200,220,0.909091
2025-01-01,Queens,2,EXP,QM6,Peak,69,88,0.784091
2025-01-01,Queens,1,EXP,QM7,Off-Peak,257,277,0.927798
2025-01-01,Queens,1,EXP,QM7,Peak,682,813,0.838868
2025-01-01,Queens,1,EXP,QM8,Off-Peak,80,88,0.909091
2025-01-01,Queens,1,EXP,QM8,Peak,326,430,0.75814
2025-01-01,Queens,1,EXP,X63,Off-Peak,184,202,0.910891
2025-01-01,Queens,1,EXP,X63,Peak,688,818,0.841076
2025-01-01,Queens,1,EXP,X64,Off-Peak,50,59,0.847458
2025-01-01,Queens,1,EXP,X64,Peak,331,397,0.833753
2025-01-01,Queens,1,EXP,X68,Off-Peak,129,135,0.955556
2025-01-01,Queens,1,EXP,X68,Peak,479,596,0.803691
2025-01-01,Staten Island,1,LCL/LTD,S40,Off-Peak,5823,7718,0.75447
2025-01-01,Staten Island,1,LCL/LTD,S40,Peak,1759,2693,0.653175
2025-01-01,Staten Island,2,LCL/LTD,S40,Off-Peak,1509,1919,0.786347
2025-01-01,Staten Island,2,LCL/LTD,S40,Peak,582,830,0.701205
2025-01-01,Staten Island,1,LCL/LTD,S42,Off-Peak,558,722,0.772853
2025-01-01,Staten Island,1,LCL/LTD,S42,Peak,608,876,0.694064
2025-01-01,Staten Island,1,LCL/LTD,S44,Off-Peak,9993,12970,0.77047
2025-01-01,Staten Island,1,LCL/LTD,S44,Peak,3743,5135,0.728919
2025-01-01,Staten Island,2,LCL/LTD,S44,Off-Peak,2613,3203,0.815798
2025-01-01,Staten Island,2,LCL/LTD,S44,Peak,1072,1393,0.769562
2025-01-01,Staten Island,1,LCL/LTD,S46,Off-Peak,11873,15188,0.781736
2025-01-01,Staten Island,1,LCL/LTD,S46,Peak,3930,6014,0.653475
2025-01-01,Staten Island,2,LCL/LTD,S46,Off-Peak,3276,3869,0.84673
2025-01-01,Staten Island,2,LCL/LTD,S46,Peak,1182,1458,0.8107
2025-01-01,Staten Island,1,LCL/LTD,S48,Off-Peak,8569,11253,0.761486
2025-01-01,Staten Island,1,LCL/LTD,S48,Peak,2652,4144,0.639961
2025-01-01,Staten Island,2,LCL/LTD,S48,Off-Peak,2219,2787,0.796197
2025-01-01,Staten Island,2,LCL/LTD,S48,Peak,729,1113,0.654987
2025-01-01,Staten Island,1,LCL/LTD,S51,Off-Peak,8445,10891,0.775411
2025-01-01,Staten Island,1,LCL/LTD,S51,Peak,2910,4380,0.664384
2025-01-01,Staten Island,2,LCL/LTD,S51,Off-Peak,1868,2288,0.816434
2025-01-01,Staten Island,2,LCL/LTD,S51,Peak,551,668,0.82485
2025-01-01,Staten Island,1,LCL/LTD,S52,Off-Peak,5447,7823,0.69628
2025-01-01,Staten Island,1,LCL/LTD,S52,Peak,2557,4451,0.574478
2025-01-01,Staten Island,2,LCL/LTD,S52,Off-Peak,1466,1904,0.769958
2025-01-01,Staten Island,2,LCL/LTD,S52,Peak,620,844,0.734597
2025-01-01,Staten Island,1,LCL/LTD,S53,Off-Peak,11577,14592,0.79338
2025-01-01,Staten Island,1,LCL/LTD,S53,Peak,3993,6028,0.662409
2025-01-01,Staten Island,2,LCL/LTD,S53,Off-Peak,3205,3931,0.815314
2025-01-01,Staten Island,2,LCL/LTD,S53,Peak,1154,1416,0.814972
2025-01-01,Staten Island,1,LCL/LTD,S54,Off-Peak,2998,4177,0.71774
2025-01-01,Staten Island,1,LCL/LTD,S54,Peak,1444,2459,0.587231
2025-01-01,Staten Island,1,LCL/LTD,S55,Off-Peak,1474,2023,0.728621
2025-01-01,Staten Island,1,LCL/LTD,S55,Peak,952,1305,0.729502
2025-01-01,Staten Island,1,LCL/LTD,S56,Off-Peak,1049,1358,0.772459
2025-01-01,Staten Island,1,LCL/LTD,S56,Peak,446,701,0.636234
2025-01-01,Staten Island,1,LCL/LTD,S57,Off-Peak,4876,6106,0.798559
2025-01-01,Staten Island,1,LCL/LTD,S57,Peak,2450,3625,0.675862
2025-01-01,Staten Island,2,LCL/LTD,S57,Off-Peak,1661,1906,0.871459
2025-01-01,Staten Island,2,LCL/LTD,S57,Peak,756,872,0.866972
2025-01-01,Staten Island,1,LCL/LTD,S59,Off-Peak,7510,9129,0.822653
2025-01-01,Staten Island,1,LCL/LTD,S59,Peak,4171,5826,0.715929
2025-01-01,Staten Island,2,LCL/LTD,S59,Off-Peak,1631,1889,0.86342
2025-01-01,Staten Island,2,LCL/LTD,S59,Peak,754,836,0.901914
2025-01-01,Staten Island,1,LCL/LTD,S61,Off-Peak,8108,9775,0.829463
2025-01-01,Staten Island,1,LCL/LTD,S61,Peak,2366,3180,0.744025
2025-01-01,Staten Island,2,LCL/LTD,S61,Off-Peak,1671,1873,0.892152
2025-01-01,Staten Island,2,LCL/LTD,S61,Peak,690,783,0.881226
2025-01-01,Staten Island,1,LCL/LTD,S62,Off-Peak,10034,11781,0.85171
2025-01-01,Staten Island,1,LCL/LTD,S62,Peak,2589,3515,0.736558
2025-01-01,Staten Island,2,LCL/LTD,S62,Off-Peak,2303,2654,0.867747
2025-01-01,Staten Island,2,LCL/LTD,S62,Peak,723,881,0.820658
2025-01-01,Staten Island,1,LCL/LTD,S66,Off-Peak,5822,7143,0.815064
2025-01-01,Staten Island,1,LCL/LTD,S66,Peak,2512,3587,0.700307
2025-01-01,Staten Island,1,LCL/LTD,S74,Off-Peak,8696,11599,0.74972
2025-01-01,Staten Island,1,LCL/LTD,S74,Peak,2481,3939,0.629855
2025-01-01,Staten Island,2,LCL/LTD,S74,Off-Peak,2185,2793,0.782313
2025-01-01,Staten Island,2,LCL/LTD,S74,Peak,731,995,0.734673
2025-01-01,Staten Island,1,LCL/LTD,S76,Off-Peak,6980,9660,0.722567
2025-01-01,Staten Island,1,LCL/LTD,S76,Peak,2975,4695,0.633653
2025-01-01,Staten Island,2,LCL/LTD,S76,Off-Peak,1080,1445,0.747405
2025-01-01,Staten Island,2,LCL/LTD,S76,Peak,530,669,0.792227
2025-01-01,Staten Island,1,LCL/LTD,S78,Off-Peak,10423,14376,0.725028
2025-01-01,Staten Island,1,LCL/LTD,S78,Peak,3718,6261,0.593835
2025-01-01,Staten Island,2,LCL/LTD,S78,Off-Peak,2049,3002,0.682545
2025-01-01,Staten Island,2,LCL/LTD,S78,Peak,644,944,0.682203
2025-01-01,Staten Island,1,SBS,S79+,Off-Peak,10172,12101,0.840592
2025-01-01,Staten Island,1,SBS,S79+,Peak,5366,7101,0.755668
2025-01-01,Staten Island,2,SBS,S79+,Off-Peak,2612,3144,0.830789
2025-01-01,Staten Island,2,SBS,S79+,Peak,1130,1413,0.799717
2025-01-01,Staten Island,1,LCL/LTD,S81,Off-Peak,0,0,
2025-01-01,Staten Island,1,LCL/LTD,S81,Peak,343,554,0.619134
2025-01-01,Staten Island,1,LCL/LTD,S84,Off-Peak,51,63,0.809524
2025-01-01,Staten Island,1,LCL/LTD,S84,Peak,243,327,0.743119
2025-01-01,Staten Island,1,LCL/LTD,S86,Peak,163,226,0.721239
2025-01-01,Staten Island,1,LCL/LTD,S89,Off-Peak,504,545,0.924771
2025-01-01,Staten Island,1,LCL/LTD,S89,Peak,1367,1755,0.778917
2025-01-01,Staten Island,1,LCL/LTD,S90,Off-Peak,743,975,0.762051
2025-01-01,Staten Island,1,LCL/LTD,S90,Peak,964,1398,0.689557
2025-01-01,Staten Island,1,LCL/LTD,S91,Off-Peak,488,573,0.851658
2025-01-01,Staten Island,1,LCL/LTD,S91,Peak,1402,1835,0.764033
2025-01-01,Staten Island,1,LCL/LTD,S92,Off-Peak,224,265,0.845283
2025-01-01,Staten Island,1,LCL/LTD,S92,Peak,1092,1605,0.680374
2025-01-01,Staten Island,1,LCL/LTD,S93,Off-Peak,5784,7078,0.81718
2025-01-01,Staten Island,1,LCL/LTD,S93,Peak,2570,3840,0.669271
2025-01-01,Staten Island,1,LCL/LTD,S94,Off-Peak,275,342,0.804094
2025-01-01,Staten Island,1,LCL/LTD,S94,Peak,812,1191,0.68178
2025-01-01,Staten Island,1,LCL/LTD,S96,Off-Peak,1099,1452,0.756887
2025-01-01,Staten Island,1,LCL/LTD,S96,Peak,1176,1971,0.596651
2025-01-01,Staten Island,1,LCL/LTD,S98,Off-Peak,1133,1385,0.818051
2025-01-01,Staten Island,1,LCL/LTD,S98,Peak,1187,2012,0.58996
2025-01-01,Staten Island,1,EXP,SIM1,Off-Peak,1471,1625,0.905231
2025-01-01,Staten Island,1,EXP,SIM1,Peak,2166,2695,0.803711
2025-01-01,Staten Island,1,EXP,SIM10,Off-Peak,2301,2585,0.890135
2025-01-01,Staten Island,1,EXP,SIM10,Peak,1829,2442,0.748976
2025-01-01,Staten Island,1,EXP,SIM11,Off-Peak,812,887,0.915445
2025-01-01,Staten Island,1,EXP,SIM11,Peak,989,1304,0.758436
2025-01-01,Staten Island,1,EXP,SIM15,Off-Peak,549,613,0.895595
2025-01-01,Staten Island,1,EXP,SIM15,Peak,1053,1400,0.752143
2025-01-01,Staten Island,1,EXP,SIM1C,Off-Peak,7203,8440,0.853436
2025-01-01,Staten Island,1,EXP,SIM1C,Peak,726,965,0.752332
2025-01-01,Staten Island,2,EXP,SIM1C,Off-Peak,2099,2626,0.799315
2025-01-01,Staten Island,2,EXP,SIM1C,Peak,828,1028,0.805447
2025-01-01,Staten Island,1,EXP,SIM2,Off-Peak,808,851,0.949471
2025-01-01,Staten Island,1,EXP,SIM2,Peak,949,1266,0.749605
2025-01-01,Staten Island,1,EXP,SIM22,Off-Peak,352,393,0.895674
2025-01-01,Staten Island,1,EXP,SIM22,Peak,531,745,0.712752
2025-01-01,Staten Island,1,EXP,SIM23,Off-Peak,110,121,0.909091
2025-01-01,Staten Island,1,EXP,SIM23,Peak,176,232,0.758621
2025-01-01,Staten Island,1,EXP,SIM24,Off-Peak,99,108,0.916667
2025-01-01,Staten Island,1,EXP,SIM24,Peak,160,216,0.740741
2025-01-01,Staten Island,1,EXP,SIM25,Off-Peak,631,689,0.91582
2025-01-01,Staten Island,1,EXP,SIM25,Peak,779,1013,0.769003
2025-01-01,Staten Island,1,EXP,SIM26,Off-Peak,1075,1160,0.926724
2025-01-01,Staten Island,1,EXP,SIM26,Peak,746,1028,0.725681
2025-01-01,Staten Island,1,EXP,SIM3,Off-Peak,635,748,0.84893
2025-01-01,Staten Island,1,EXP,SIM3,Peak,794,1086,0.731123
2025-01-01,Staten Island,1,EXP,SIM30,Off-Peak,512,609,0.840722
2025-01-01,Staten Island,1,EXP,SIM30,Peak,740,1027,0.720545
2025-01-01,Staten Island,1,EXP,SIM31,Off-Peak,534,581,0.919105
2025-01-01,Staten Island,1,EXP,SIM31,Peak,794,1147,0.692241
2025-01-01,Staten Island,1,EXP,SIM32,Off-Peak,117,164,0.713415
2025-01-01,Staten Island,1,EXP,SIM32,Peak,472,666,0.708709
2025-01-01,Staten Island,1,EXP,SIM33,Off-Peak,411,484,0.849174
2025-01-01,Staten Island,1,EXP,SIM33,Peak,583,816,0.714461
2025-01-01,Staten Island,2,EXP,SIM33,Off-Peak,0,0,
2025-01-01,Staten Island,2,EXP,SIM33,Peak,0,0,
2025-01-01,Staten Island,1,EXP,SIM34,Off-Peak,793,975,0.813333
2025-01-01,Staten Island,1,EXP,SIM34,Peak,1413,1890,0.747619
2025-01-01,Staten Island,1,EXP,SIM35,Off-Peak,306,353,0.866856
2025-01-01,Staten Island,1,EXP,SIM35,Peak,561,746,0.752011
2025-01-01,Staten Island,1,EXP,SIM3C,Off-Peak,2473,3094,0.799289
2025-01-01,Staten Island,1,EXP,SIM3C,Peak,292,518,0.563707
2025-01-01,Staten Island,2,EXP,SIM3C,Off-Peak,774,975,0.793846
2025-01-01,Staten Island,2,EXP,SIM3C,Peak,263,369,0.712737
2025-01-01,Staten Island,1,EXP,SIM4,Off-Peak,654,716,0.913408
2025-01-01,Staten Island,1,EXP,SIM4,Peak,1341,1695,0.79115
2025-01-01,Staten Island,1,EXP,SIM4C,Off-Peak,2778,3245,0.856086
2025-01-01,Staten Island,1,EXP,SIM4C,Peak,391,540,0.724074
2025-01-01,Staten Island,2,EXP,SIM4C,Off-Peak,810,946,0.856237
2025-01-01,Staten Island,2,EXP,SIM4C,Peak,402,488,0.82377
2025-01-01,Staten Island,1,EXP,SIM4X,Off-Peak,26,31,0.83871
2025-01-01,Staten Island,1,EXP,SIM4X,Peak,135,178,0.758427
2025-01-01,Staten Island,1,EXP,SIM5,Off-Peak,629,720,0.873611
2025-01-01,Staten Island,1,EXP,SIM5,Peak,1021,1286,0.793935
2025-01-01,Staten Island,1,EXP,SIM6,Off-Peak,1298,1467,0.884799
2025-01-01,Staten Island,1,EXP,SIM6,Peak,1320,1667,0.791842
2025-01-01,Staten Island,1,EXP,SIM7,Off-Peak,826,934,0.884368
2025-01-01,Staten Island,1,EXP,SIM7,Peak,920,1247,0.737771
2025-01-01,Staten Island,1,EXP,SIM8,Off-Peak,1961,2192,0.894617
2025-01-01,Staten Island,1,EXP,SIM8,Peak,1322,1813,0.729178
2025-01-01,Staten Island,1,EXP,SIM8X,Off-Peak,38,49,0.77551
2025-01-01,Staten Island,1,EXP,SIM8X,Peak,211,286,0.737762
